rok,pohlavi,vek,okres_lau_kod,okres_nazev,kraj_nuts_kod,kraj_nazev,pocet_vysetreni,populace
2013,Z,55-59,CZ0802,Frýdek-Místek,CZ080,Moravskoslezský kraj,2862,7243
2013,Z,55-59,CZ0803,Karviná,CZ080,Moravskoslezský kraj,3563,9161
2013,Z,55-59,CZ0804,Nový Jičín,CZ080,Moravskoslezský kraj,2538,5261
2013,Z,55-59,CZ0805,Opava,CZ080,Moravskoslezský kraj,3053,6432
2013,Z,55-59,CZ0806,Ostrava-město,CZ080,Moravskoslezský kraj,4851,11726
2013,Z,60-64,CZ0100,Praha,CZ010,Hlavní město Praha,16403,44222
2013,Z,60-64,CZ0201,Benešov,CZ020,Středočeský kraj,1627,3662
2013,Z,60-64,CZ0202,Beroun,CZ020,Středočeský kraj,1080,2996
2013,Z,60-64,CZ0203,Kladno,CZ020,Středočeský kraj,2023,5811
2013,Z,60-64,CZ0204,Kolín,CZ020,Středočeský kraj,1232,3479
2013,Z,60-64,CZ0205,Kutná Hora,CZ020,Středočeský kraj,1006,2757
2013,Z,60-64,CZ0206,Mělník,CZ020,Středočeský kraj,1378,3819
2013,Z,60-64,CZ0207,Mladá Boleslav,CZ020,Středočeský kraj,2159,4456
2013,Z,60-64,CZ0208,Nymburk,CZ020,Středočeský kraj,1195,3315
2013,Z,60-64,CZ0209,Praha-východ,CZ020,Středočeský kraj,1866,4872
2013,Z,60-64,CZ020A,Praha-západ,CZ020,Středočeský kraj,1530,4002
2013,Z,60-64,CZ020B,Příbram,CZ020,Středočeský kraj,1835,4236
2013,Z,60-64,CZ020C,Rakovník,CZ020,Středočeský kraj,1033,2086
2013,Z,60-64,CZ0311,České Budějovice,CZ031,Jihočeský kraj,2755,6584
2013,Z,60-64,CZ0312,Český Krumlov,CZ031,Jihočeský kraj,1024,2179
2013,Z,60-64,CZ0313,Jindřichův Hradec,CZ031,Jihočeský kraj,1916,3485
2013,Z,60-64,CZ0314,Písek,CZ031,Jihočeský kraj,1116,2626
2013,Z,60-64,CZ0315,Prachatice,CZ031,Jihočeský kraj,662,1800
2013,Z,60-64,CZ0316,Strakonice,CZ031,Jihočeský kraj,859,2527
2013,Z,60-64,CZ0317,Tábor,CZ031,Jihočeský kraj,1958,3756
2013,Z,60-64,CZ0321,Domažlice,CZ032,Plzeňský kraj,1034,2213
2013,Z,60-64,CZ0322,Klatovy,CZ032,Plzeňský kraj,1234,3214
2013,Z,60-64,CZ0323,Plzeň-město,CZ032,Plzeňský kraj,3177,6656
2013,Z,60-64,CZ0324,Plzeň-jih,CZ032,Plzeňský kraj,1158,2267
2013,Z,60-64,CZ0325,Plzeň-sever,CZ032,Plzeňský kraj,1290,2717
2013,Z,60-64,CZ0326,Rokycany,CZ032,Plzeňský kraj,600,1723
2013,Z,60-64,CZ0327,Tachov,CZ032,Plzeňský kraj,1006,1891
2013,Z,60-64,CZ0411,Cheb,CZ041,Karlovarský kraj,1223,3553
2013,Z,60-64,CZ0412,Karlovy Vary,CZ041,Karlovarský kraj,1516,4610
2013,Z,60-64,CZ0413,Sokolov,CZ041,Karlovarský kraj,1519,3380
2013,Z,60-64,CZ0421,Děčín,CZ042,Ústecký kraj,1902,5491
2013,Z,60-64,CZ0422,Chomutov,CZ042,Ústecký kraj,1775,4602
2013,Z,60-64,CZ0423,Litoměřice,CZ042,Ústecký kraj,1742,4387
2013,Z,60-64,CZ0424,Louny,CZ042,Ústecký kraj,1178,3352
2013,Z,60-64,CZ0425,Most,CZ042,Ústecký kraj,1612,4187
2013,Z,60-64,CZ0426,Teplice,CZ042,Ústecký kraj,1567,4929
2013,Z,60-64,CZ0427,Ústí nad Labem,CZ042,Ústecký kraj,1769,4625
2013,Z,60-64,CZ0511,Česká Lípa,CZ051,Liberecký kraj,1240,3943
2013,Z,60-64,CZ0512,Jablonec nad Nisou,CZ051,Liberecký kraj,1509,3585
2013,Z,60-64,CZ0513,Liberec,CZ051,Liberecký kraj,2410,6718
2013,Z,60-64,CZ0514,Semily,CZ051,Liberecký kraj,1228,2704
2013,Z,60-64,CZ0521,Hradec Králové,CZ052,Královéhradecký kraj,2257,6064
2013,Z,60-64,CZ0522,Jičín,CZ052,Královéhradecký kraj,1205,2931
2013,Z,60-64,CZ0523,Náchod,CZ052,Královéhradecký kraj,1966,4146
2013,Z,60-64,CZ0524,Rychnov nad Kněžnou,CZ052,Královéhradecký kraj,1277,2879
2013,Z,60-64,CZ0525,Trutnov,CZ052,Královéhradecký kraj,1765,4838
2013,Z,60-64,CZ0531,Chrudim,CZ053,Pardubický kraj,1754,3691
2013,Z,60-64,CZ0532,Pardubice,CZ053,Pardubický kraj,2400,5938
2013,Z,60-64,CZ0533,Svitavy,CZ053,Pardubický kraj,1661,3879
2013,Z,60-64,CZ0534,Ústí nad Orlicí,CZ053,Pardubický kraj,2198,5103
2013,Z,60-64,CZ0631,Havlíčkův Brod,CZ063,Vysočina,1473,3341
2013,Z,60-64,CZ0632,Jihlava,CZ063,Vysočina,1651,3870
2013,Z,60-64,CZ0633,Pelhřimov,CZ063,Vysočina,1006,2466
2013,Z,60-64,CZ0634,Třebíč,CZ063,Vysočina,1787,3852
2013,Z,60-64,CZ0635,Žďár nad Sázavou,CZ063,Vysočina,1449,3800
2013,Z,60-64,CZ0641,Blansko,CZ064,Jihomoravský kraj,1272,3747
2013,Z,60-64,CZ0642,Brno-město,CZ064,Jihomoravský kraj,4784,13396
2013,Z,60-64,CZ0643,Brno-venkov,CZ064,Jihomoravský kraj,2459,6928
2013,Z,60-64,CZ0644,Břeclav,CZ064,Jihomoravský kraj,1494,4113
2013,Z,60-64,CZ0645,Hodonín,CZ064,Jihomoravský kraj,1702,5603
2013,Z,60-64,CZ0646,Vyškov,CZ064,Jihomoravský kraj,1043,3107
2013,Z,60-64,CZ0647,Znojmo,CZ064,Jihomoravský kraj,1423,4114
2013,Z,60-64,CZ0711,Jeseník,CZ071,Olomoucký kraj,480,1658
2013,Z,60-64,CZ0712,Olomouc,CZ071,Olomoucký kraj,3648,8232
2013,Z,60-64,CZ0713,Prostějov,CZ071,Olomoucký kraj,1669,3981
2013,Z,60-64,CZ0714,Přerov,CZ071,Olomoucký kraj,1702,4612
2013,Z,60-64,CZ0715,Šumperk,CZ071,Olomoucký kraj,1959,4767
2013,Z,60-64,CZ0721,Kroměříž,CZ072,Zlínský kraj,1663,4076
2013,Z,60-64,CZ0722,Uherské Hradiště,CZ072,Zlínský kraj,1915,4966
2013,Z,60-64,CZ0723,Vsetín,CZ072,Zlínský kraj,2318,5031
2013,Z,60-64,CZ0724,Zlín,CZ072,Zlínský kraj,2677,7180
2013,Z,60-64,CZ0801,Bruntál,CZ080,Moravskoslezský kraj,1695,3967
2013,Z,60-64,CZ0802,Frýdek-Místek,CZ080,Moravskoslezský kraj,2670,7788
2013,Z,60-64,CZ0803,Karviná,CZ080,Moravskoslezský kraj,3447,9314
2013,Z,60-64,CZ0804,Nový Jičín,CZ080,Moravskoslezský kraj,2556,5622
2013,Z,60-64,CZ0805,Opava,CZ080,Moravskoslezský kraj,2834,6466
2013,Z,60-64,CZ0806,Ostrava-město,CZ080,Moravskoslezský kraj,4633,11972
2013,Z,65-69,CZ0100,Praha,CZ010,Hlavní město Praha,15575,44947
2013,Z,65-69,CZ0201,Benešov,CZ020,Středočeský kraj,1208,3157
2013,Z,65-69,CZ0202,Beroun,CZ020,Středočeský kraj,938,3029
2013,Z,65-69,CZ0203,Kladno,CZ020,Středočeský kraj,1669,5507
2013,Z,65-69,CZ0204,Kolín,CZ020,Středočeský kraj,1082,3318
2013,Z,65-69,CZ0205,Kutná Hora,CZ020,Středočeský kraj,818,2517
2013,Z,65-69,CZ0206,Mělník,CZ020,Středočeský kraj,1184,3474
2013,Z,65-69,CZ0207,Mladá Boleslav,CZ020,Středočeský kraj,1789,3949
2013,Z,65-69,CZ0208,Nymburk,CZ020,Středočeský kraj,881,3123
2013,Z,65-69,CZ0209,Praha-východ,CZ020,Středočeský kraj,1536,4562
2013,Z,65-69,CZ020A,Praha-západ,CZ020,Středočeský kraj,1323,3813
2013,Z,65-69,CZ020B,Příbram,CZ020,Středočeský kraj,1452,3799
2013,Z,65-69,CZ020C,Rakovník,CZ020,Středočeský kraj,796,1876
2013,Z,65-69,CZ0311,České Budějovice,CZ031,Jihočeský kraj,2292,6197
2013,Z,65-69,CZ0312,Český Krumlov,CZ031,Jihočeský kraj,808,1907
2013,Z,65-69,CZ0313,Jindřichův Hradec,CZ031,Jihočeský kraj,1588,3204
2013,Z,65-69,CZ0314,Písek,CZ031,Jihočeský kraj,870,2456
2013,Z,65-69,CZ0315,Prachatice,CZ031,Jihočeský kraj,529,1613
2013,Z,65-69,CZ0316,Strakonice,CZ031,Jihočeský kraj,668,2306
2013,Z,65-69,CZ0317,Tábor,CZ031,Jihočeský kraj,1689,3523
2013,Z,65-69,CZ0321,Domažlice,CZ032,Plzeňský kraj,752,1996
2013,Z,65-69,CZ0322,Klatovy,CZ032,Plzeňský kraj,1031,3022
2013,Z,65-69,CZ0323,Plzeň-město,CZ032,Plzeňský kraj,3135,6963
2013,Z,65-69,CZ0324,Plzeň-jih,CZ032,Plzeňský kraj,972,2082
2013,Z,65-69,CZ0325,Plzeň-sever,CZ032,Plzeňský kraj,1037,2450
2013,Z,65-69,CZ0326,Rokycany,CZ032,Plzeňský kraj,498,1681
2013,Z,65-69,CZ0327,Tachov,CZ032,Plzeňský kraj,762,1586
2013,Z,65-69,CZ0411,Cheb,CZ041,Karlovarský kraj,945,3142
2013,Z,65-69,CZ0412,Karlovy Vary,CZ041,Karlovarský kraj,1190,4082
2013,Z,65-69,CZ0413,Sokolov,CZ041,Karlovarský kraj,1208,2941
2013,Z,65-69,CZ0421,Děčín,CZ042,Ústecký kraj,1467,4827
2013,Z,65-69,CZ0422,Chomutov,CZ042,Ústecký kraj,1476,4071
2013,Z,65-69,CZ0423,Litoměřice,CZ042,Ústecký kraj,1609,4125
2013,Z,65-69,CZ0424,Louny,CZ042,Ústecký kraj,894,2828
2013,Z,65-69,CZ0425,Most,CZ042,Ústecký kraj,1390,3945
2013,Z,65-69,CZ0426,Teplice,CZ042,Ústecký kraj,1254,4604
2013,Z,65-69,CZ0427,Ústí nad Labem,CZ042,Ústecký kraj,1437,4243
2013,Z,65-69,CZ0511,Česká Lípa,CZ051,Liberecký kraj,942,3462
2013,Z,65-69,CZ0512,Jablonec nad Nisou,CZ051,Liberecký kraj,1354,3287
2013,Z,65-69,CZ0513,Liberec,CZ051,Liberecký kraj,2022,6042
2013,Z,65-69,CZ0514,Semily,CZ051,Liberecký kraj,1062,2578
2013,Z,65-69,CZ0521,Hradec Králové,CZ052,Královéhradecký kraj,1854,5944
2013,Z,65-69,CZ0522,Jičín,CZ052,Královéhradecký kraj,995,2761
2013,Z,65-69,CZ0523,Náchod,CZ052,Královéhradecký kraj,1650,3992
2013,Z,65-69,CZ0524,Rychnov nad Kněžnou,CZ052,Královéhradecký kraj,990,2616
2013,Z,65-69,CZ0525,Trutnov,CZ052,Královéhradecký kraj,1462,4447
2013,Z,65-69,CZ0531,Chrudim,CZ053,Pardubický kraj,1404,3462
2013,Z,65-69,CZ0532,Pardubice,CZ053,Pardubický kraj,1881,5567
2013,Z,65-69,CZ0533,Svitavy,CZ053,Pardubický kraj,1247,3432
2013,Z,65-69,CZ0534,Ústí nad Orlicí,CZ053,Pardubický kraj,1704,4574
2013,Z,65-69,CZ0631,Havlíčkův Brod,CZ063,Vysočina,1199,3064
2013,Z,65-69,CZ0632,Jihlava,CZ063,Vysočina,1324,3623
2013,Z,65-69,CZ0633,Pelhřimov,CZ063,Vysočina,915,2575
2013,Z,65-69,CZ0634,Třebíč,CZ063,Vysočina,1495,3524
2013,Z,65-69,CZ0635,Žďár nad Sázavou,CZ063,Vysočina,1232,3763
2013,Z,65-69,CZ0641,Blansko,CZ064,Jihomoravský kraj,962,3516
2013,Z,65-69,CZ0642,Brno-město,CZ064,Jihomoravský kraj,4483,13746
2013,Z,65-69,CZ0643,Brno-venkov,CZ064,Jihomoravský kraj,2163,6626
2013,Z,65-69,CZ0644,Břeclav,CZ064,Jihomoravský kraj,1123,3860
2013,Z,65-69,CZ0645,Hodonín,CZ064,Jihomoravský kraj,1283,5058
2013,Z,65-69,CZ0646,Vyškov,CZ064,Jihomoravský kraj,763,2757
2013,Z,65-69,CZ0647,Znojmo,CZ064,Jihomoravský kraj,1168,3660
2013,Z,65-69,CZ0711,Jeseník,CZ071,Olomoucký kraj,327,1389
2013,Z,65-69,CZ0712,Olomouc,CZ071,Olomoucký kraj,3239,7652
2013,Z,65-69,CZ0713,Prostějov,CZ071,Olomoucký kraj,1357,3745
2013,Z,65-69,CZ0714,Přerov,CZ071,Olomoucký kraj,1566,4693
2013,Z,65-69,CZ0715,Šumperk,CZ071,Olomoucký kraj,1519,4116
2013,Z,65-69,CZ0721,Kroměříž,CZ072,Zlínský kraj,1215,3475
2013,Z,65-69,CZ0722,Uherské Hradiště,CZ072,Zlínský kraj,1620,4701
2013,Z,65-69,CZ0723,Vsetín,CZ072,Zlínský kraj,1950,4914
2013,Z,65-69,CZ0724,Zlín,CZ072,Zlínský kraj,2100,6179
2013,Z,65-69,CZ0801,Bruntál,CZ080,Moravskoslezský kraj,1317,3408
2013,Z,65-69,CZ0802,Frýdek-Místek,CZ080,Moravskoslezský kraj,2098,6703
2013,Z,65-69,CZ0803,Karviná,CZ080,Moravskoslezský kraj,2868,8810
2013,Z,65-69,CZ0804,Nový Jičín,CZ080,Moravskoslezský kraj,1985,4868
2013,Z,65-69,CZ0805,Opava,CZ080,Moravskoslezský kraj,2110,5323
2013,Z,65-69,CZ0806,Ostrava-město,CZ080,Moravskoslezský kraj,3976,11298
2013,Z,70-74,CZ0100,Praha,CZ010,Hlavní město Praha,8761,29967
2013,Z,70-74,CZ0201,Benešov,CZ020,Středočeský kraj,710,2265
2013,Z,70-74,CZ0202,Beroun,CZ020,Středočeský kraj,495,2060
2013,Z,70-74,CZ0203,Kladno,CZ020,Středočeský kraj,880,3819
2013,Z,70-74,CZ0204,Kolín,CZ020,Středočeský kraj,625,2379
2013,Z,70-74,CZ0205,Kutná Hora,CZ020,Středočeský kraj,490,1857
2013,Z,70-74,CZ0206,Mělník,CZ020,Středočeský kraj,605,2332
2013,Z,70-74,CZ0207,Mladá Boleslav,CZ020,Středočeský kraj,1025,2633
2013,Z,70-74,CZ0208,Nymburk,CZ020,Středočeský kraj,454,2123
2013,Z,70-74,CZ0209,Praha-východ,CZ020,Středočeský kraj,835,2921
2013,Z,70-74,CZ020A,Praha-západ,CZ020,Středočeský kraj,608,2373
2013,Z,70-74,CZ020B,Příbram,CZ020,Středočeský kraj,837,2667
2013,Z,70-74,CZ020C,Rakovník,CZ020,Středočeský kraj,478,1347
2013,Z,70-74,CZ0311,České Budějovice,CZ031,Jihočeský kraj,1244,4433
2013,Z,70-74,CZ0312,Český Krumlov,CZ031,Jihočeský kraj,431,1250
2013,Z,70-74,CZ0313,Jindřichův Hradec,CZ031,Jihočeský kraj,816,2174
2013,Z,70-74,CZ0314,Písek,CZ031,Jihočeský kraj,496,1825
2013,Z,70-74,CZ0315,Prachatice,CZ031,Jihočeský kraj,254,1115
2013,Z,70-74,CZ0316,Strakonice,CZ031,Jihočeský kraj,382,1859
2013,Z,70-74,CZ0317,Tábor,CZ031,Jihočeský kraj,1024,2451
2013,Z,70-74,CZ0321,Domažlice,CZ032,Plzeňský kraj,398,1424
2013,Z,70-74,CZ0322,Klatovy,CZ032,Plzeňský kraj,614,2198
2013,Z,70-74,CZ0323,Plzeň-město,CZ032,Plzeňský kraj,1811,4962
2013,Z,70-74,CZ0324,Plzeň-jih,CZ032,Plzeňský kraj,543,1446
2013,Z,70-74,CZ0325,Plzeň-sever,CZ032,Plzeňský kraj,567,1708
2013,Z,70-74,CZ0326,Rokycany,CZ032,Plzeňský kraj,286,1133
2013,Z,70-74,CZ0327,Tachov,CZ032,Plzeňský kraj,463,1153
2013,Z,70-74,CZ0411,Cheb,CZ041,Karlovarský kraj,486,2205
2013,Z,70-74,CZ0412,Karlovy Vary,CZ041,Karlovarský kraj,745,3000
2013,Z,70-74,CZ0413,Sokolov,CZ041,Karlovarský kraj,741,2202
2013,Z,70-74,CZ0421,Děčín,CZ042,Ústecký kraj,764,3046
2013,Z,70-74,CZ0422,Chomutov,CZ042,Ústecký kraj,806,2776
2013,Z,70-74,CZ0423,Litoměřice,CZ042,Ústecký kraj,856,2809
2013,Z,70-74,CZ0424,Louny,CZ042,Ústecký kraj,519,1958
2013,Z,70-74,CZ0425,Most,CZ042,Ústecký kraj,748,2824
2013,Z,70-74,CZ0426,Teplice,CZ042,Ústecký kraj,677,3193
2013,Z,70-74,CZ0427,Ústí nad Labem,CZ042,Ústecký kraj,785,2832
2013,Z,70-74,CZ0511,Česká Lípa,CZ051,Liberecký kraj,445,2145
2013,Z,70-74,CZ0512,Jablonec nad Nisou,CZ051,Liberecký kraj,787,2215
2013,Z,70-74,CZ0513,Liberec,CZ051,Liberecký kraj,1193,4022
2013,Z,70-74,CZ0514,Semily,CZ051,Liberecký kraj,558,1891
2013,Z,70-74,CZ0521,Hradec Králové,CZ052,Královéhradecký kraj,1168,4280
2013,Z,70-74,CZ0522,Jičín,CZ052,Královéhradecký kraj,517,1882
2013,Z,70-74,CZ0523,Náchod,CZ052,Královéhradecký kraj,919,2868
2013,Z,70-74,CZ0524,Rychnov nad Kněžnou,CZ052,Královéhradecký kraj,597,1898
2013,Z,70-74,CZ0525,Trutnov,CZ052,Královéhradecký kraj,749,2988
2013,Z,70-74,CZ0531,Chrudim,CZ053,Pardubický kraj,829,2466
2013,Z,70-74,CZ0532,Pardubice,CZ053,Pardubický kraj,1066,4107
2013,Z,70-74,CZ0533,Svitavy,CZ053,Pardubický kraj,718,2510
2013,Z,70-74,CZ0534,Ústí nad Orlicí,CZ053,Pardubický kraj,900,3214
2013,Z,70-74,CZ0631,Havlíčkův Brod,CZ063,Vysočina,703,2378
2013,Z,70-74,CZ0632,Jihlava,CZ063,Vysočina,702,2572
2013,Z,70-74,CZ0633,Pelhřimov,CZ063,Vysočina,487,1887
2013,Z,70-74,CZ0634,Třebíč,CZ063,Vysočina,904,2619
2013,Z,70-74,CZ0635,Žďár nad Sázavou,CZ063,Vysočina,704,2915
2013,Z,70-74,CZ0641,Blansko,CZ064,Jihomoravský kraj,619,2723
2013,Z,70-74,CZ0642,Brno-město,CZ064,Jihomoravský kraj,2973,10283
2013,Z,70-74,CZ0643,Brno-venkov,CZ064,Jihomoravský kraj,1315,5021
2013,Z,70-74,CZ0644,Břeclav,CZ064,Jihomoravský kraj,602,2839
2013,Z,70-74,CZ0645,Hodonín,CZ064,Jihomoravský kraj,718,3993
2013,Z,70-74,CZ0646,Vyškov,CZ064,Jihomoravský kraj,425,2060
2013,Z,70-74,CZ0647,Znojmo,CZ064,Jihomoravský kraj,577,2505
2013,Z,70-74,CZ0711,Jeseník,CZ071,Olomoucký kraj,183,1016
2013,Z,70-74,CZ0712,Olomouc,CZ071,Olomoucký kraj,2082,5721
2013,Z,70-74,CZ0713,Prostějov,CZ071,Olomoucký kraj,779,2679
2013,Z,70-74,CZ0714,Přerov,CZ071,Olomoucký kraj,870,3436
2013,Z,70-74,CZ0715,Šumperk,CZ071,Olomoucký kraj,998,3189
2013,Z,70-74,CZ0721,Kroměříž,CZ072,Zlínský kraj,751,2715
2013,Z,70-74,CZ0722,Uherské Hradiště,CZ072,Zlínský kraj,981,3678
2013,Z,70-74,CZ0723,Vsetín,CZ072,Zlínský kraj,1143,3595
2013,Z,70-74,CZ0724,Zlín,CZ072,Zlínský kraj,1381,5000
2013,Z,70-74,CZ0801,Bruntál,CZ080,Moravskoslezský kraj,659,2139
2013,Z,70-74,CZ0802,Frýdek-Místek,CZ080,Moravskoslezský kraj,1251,5420
2013,Z,70-74,CZ0803,Karviná,CZ080,Moravskoslezský kraj,1927,7592
2013,Z,70-74,CZ0804,Nový Jičín,CZ080,Moravskoslezský kraj,1224,3661
2013,Z,70-74,CZ0805,Opava,CZ080,Moravskoslezský kraj,1314,4615
2013,Z,70-74,CZ0806,Ostrava-město,CZ080,Moravskoslezský kraj,2668,9120
2013,Z,75-79,CZ0100,Praha,CZ010,Hlavní město Praha,4470,20905
2013,Z,75-79,CZ0201,Benešov,CZ020,Středočeský kraj,381,1756
2013,Z,75-79,CZ0202,Beroun,CZ020,Středočeský kraj,242,1386
2013,Z,75-79,CZ0203,Kladno,CZ020,Středočeský kraj,396,2666
2013,Z,75-79,CZ0204,Kolín,CZ020,Středočeský kraj,289,1713
2013,Z,75-79,CZ0205,Kutná Hora,CZ020,Středočeský kraj,191,1509
2013,Z,75-79,CZ0206,Mělník,CZ020,Středočeský kraj,296,1705
2013,Z,75-79,CZ0207,Mladá Boleslav,CZ020,Středočeský kraj,495,2026
2013,Z,75-79,CZ0208,Nymburk,CZ020,Středočeský kraj,212,1572
2013,Z,75-79,CZ0209,Praha-východ,CZ020,Středočeský kraj,397,2026
2013,Z,75-79,CZ020A,Praha-západ,CZ020,Středočeský kraj,261,1566
2013,Z,75-79,CZ020B,Příbram,CZ020,Středočeský kraj,434,2119
2013,Z,75-79,CZ020C,Rakovník,CZ020,Středočeský kraj,231,947
2013,Z,75-79,CZ0311,České Budějovice,CZ031,Jihočeský kraj,577,3257
2013,Z,75-79,CZ0312,Český Krumlov,CZ031,Jihočeský kraj,195,877
2013,Z,75-79,CZ0313,Jindřichův Hradec,CZ031,Jihočeský kraj,426,1667
2013,Z,75-79,CZ0314,Písek,CZ031,Jihočeský kraj,227,1429
2013,Z,75-79,CZ0315,Prachatice,CZ031,Jihočeský kraj,79,868
2013,Z,75-79,CZ0316,Strakonice,CZ031,Jihočeský kraj,170,1355
2013,Z,75-79,CZ0317,Tábor,CZ031,Jihočeský kraj,537,2108
2013,Z,75-79,CZ0321,Domažlice,CZ032,Plzeňský kraj,148,989
2013,Z,75-79,CZ0322,Klatovy,CZ032,Plzeňský kraj,285,1662
2013,Z,75-79,CZ0323,Plzeň-město,CZ032,Plzeňský kraj,921,3702
2013,Z,75-79,CZ0324,Plzeň-jih,CZ032,Plzeňský kraj,244,1063
2013,Z,75-79,CZ0325,Plzeň-sever,CZ032,Plzeňský kraj,264,1195
2013,Z,75-79,CZ0326,Rokycany,CZ032,Plzeňský kraj,120,867
2013,Z,75-79,CZ0327,Tachov,CZ032,Plzeňský kraj,244,774
2013,Z,75-79,CZ0411,Cheb,CZ041,Karlovarský kraj,219,1499
2013,Z,75-79,CZ0412,Karlovy Vary,CZ041,Karlovarský kraj,445,2250
2013,Z,75-79,CZ0413,Sokolov,CZ041,Karlovarský kraj,353,1518
2013,Z,75-79,CZ0421,Děčín,CZ042,Ústecký kraj,327,2055
2013,Z,75-79,CZ0422,Chomutov,CZ042,Ústecký kraj,381,1810
2013,Z,75-79,CZ0423,Litoměřice,CZ042,Ústecký kraj,418,2026
2013,Z,75-79,CZ0424,Louny,CZ042,Ústecký kraj,250,1400
2013,Z,75-79,CZ0425,Most,CZ042,Ústecký kraj,318,1779
2013,Z,75-79,CZ0426,Teplice,CZ042,Ústecký kraj,264,1945
2013,Z,75-79,CZ0427,Ústí nad Labem,CZ042,Ústecký kraj,367,1892
2013,Z,75-79,CZ0511,Česká Lípa,CZ051,Liberecký kraj,207,1467
2013,Z,75-79,CZ0512,Jablonec nad Nisou,CZ051,Liberecký kraj,313,1408
2013,Z,75-79,CZ0513,Liberec,CZ051,Liberecký kraj,516,2560
2013,Z,75-79,CZ0514,Semily,CZ051,Liberecký kraj,256,1424
2013,Z,75-79,CZ0521,Hradec Králové,CZ052,Královéhradecký kraj,572,3165
2013,Z,75-79,CZ0522,Jičín,CZ052,Královéhradecký kraj,263,1426
2013,Z,75-79,CZ0523,Náchod,CZ052,Královéhradecký kraj,465,2079
2013,Z,75-79,CZ0524,Rychnov nad Kněžnou,CZ052,Královéhradecký kraj,247,1367
2013,Z,75-79,CZ0525,Trutnov,CZ052,Královéhradecký kraj,319,2063
2013,Z,75-79,CZ0531,Chrudim,CZ053,Pardubický kraj,375,1932
2013,Z,75-79,CZ0532,Pardubice,CZ053,Pardubický kraj,524,3311
2013,Z,75-79,CZ0533,Svitavy,CZ053,Pardubický kraj,298,1781
2013,Z,75-79,CZ0534,Ústí nad Orlicí,CZ053,Pardubický kraj,449,2417
2013,Z,75-79,CZ0631,Havlíčkův Brod,CZ063,Vysočina,321,1867
2013,Z,75-79,CZ0632,Jihlava,CZ063,Vysočina,337,2018
2013,Z,75-79,CZ0633,Pelhřimov,CZ063,Vysočina,184,1569
2013,Z,75-79,CZ0634,Třebíč,CZ063,Vysočina,500,2005
2013,Z,75-79,CZ0635,Žďár nad Sázavou,CZ063,Vysočina,360,2308
2013,Z,75-79,CZ0641,Blansko,CZ064,Jihomoravský kraj,317,2007
2013,Z,75-79,CZ0642,Brno-město,CZ064,Jihomoravský kraj,1586,7198
2013,Z,75-79,CZ0643,Brno-venkov,CZ064,Jihomoravský kraj,613,3445
2013,Z,75-79,CZ0644,Břeclav,CZ064,Jihomoravský kraj,213,1935
2013,Z,75-79,CZ0645,Hodonín,CZ064,Jihomoravský kraj,287,2996
2013,Z,75-79,CZ0646,Vyškov,CZ064,Jihomoravský kraj,217,1628
2013,Z,75-79,CZ0647,Znojmo,CZ064,Jihomoravský kraj,254,1858
2013,Z,75-79,CZ0711,Jeseník,CZ071,Olomoucký kraj,77,670
2013,Z,75-79,CZ0712,Olomouc,CZ071,Olomoucký kraj,1133,4147
2013,Z,75-79,CZ0713,Prostějov,CZ071,Olomoucký kraj,357,2144
2013,Z,75-79,CZ0714,Přerov,CZ071,Olomoucký kraj,407,2606
2013,Z,75-79,CZ0715,Šumperk,CZ071,Olomoucký kraj,459,2136
2013,Z,75-79,CZ0721,Kroměříž,CZ072,Zlínský kraj,314,2096
2013,Z,75-79,CZ0722,Uherské Hradiště,CZ072,Zlínský kraj,517,3005
2013,Z,75-79,CZ0723,Vsetín,CZ072,Zlínský kraj,534,2748
2013,Z,75-79,CZ0724,Zlín,CZ072,Zlínský kraj,631,3822
2013,Z,75-79,CZ0801,Bruntál,CZ080,Moravskoslezský kraj,303,1582
2013,Z,75-79,CZ0802,Frýdek-Místek,CZ080,Moravskoslezský kraj,510,3441
2013,Z,75-79,CZ0803,Karviná,CZ080,Moravskoslezský kraj,788,4480
2013,Z,75-79,CZ0804,Nový Jičín,CZ080,Moravskoslezský kraj,485,2458
2013,Z,75-79,CZ0805,Opava,CZ080,Moravskoslezský kraj,500,3062
2013,Z,75-79,CZ0806,Ostrava-město,CZ080,Moravskoslezský kraj,1094,5634
2013,Z,80-84,CZ0100,Praha,CZ010,Hlavní město Praha,2393,19417
2013,Z,80-84,CZ0201,Benešov,CZ020,Středočeský kraj,155,1405
2013,Z,80-84,CZ0202,Beroun,CZ020,Středočeský kraj,83,1171
2013,Z,80-84,CZ0203,Kladno,CZ020,Středočeský kraj,180,2343
2013,Z,80-84,CZ0204,Kolín,CZ020,Středočeský kraj,96,1491
2013,Z,80-84,CZ0205,Kutná Hora,CZ020,Středočeský kraj,72,1206
2013,Z,80-84,CZ0206,Mělník,CZ020,Středočeský kraj,123,1316
2013,Z,80-84,CZ0207,Mladá Boleslav,CZ020,Středočeský kraj,241,1693
2013,Z,80-84,CZ0208,Nymburk,CZ020,Středočeský kraj,90,1318
2013,Z,80-84,CZ0209,Praha-východ,CZ020,Středočeský kraj,174,1718
2013,Z,80-84,CZ020A,Praha-západ,CZ020,Středočeský kraj,139,1354
2013,Z,80-84,CZ020B,Příbram,CZ020,Středočeský kraj,130,1685
